Batch_ID,SKU,Batch_Quantity,Batch_Received_Date,Expiry_Date
BATCH_00324,SKU_0266,292,2023-01-14 11:00:00,2023-05-12 11:00:00
BATCH_00325,SKU_0112,227,2023-01-14 12:00:00,2023-03-07 12:00:00
BATCH_00326,SKU_0063,214,2023-01-14 13:00:00,2023-10-14 13:00:00
BATCH_00327,SKU_0294,177,2023-01-14 14:00:00,2023-06-19 14:00:00
BATCH_00328,SKU_0028,139,2023-01-14 15:00:00,2023-04-03 15:00:00
BATCH_00329,SKU_0131,220,2023-01-14 16:00:00,2023-12-18 16:00:00
BATCH_00330,SKU_0341,88,2023-01-14 17:00:00,2023-09-30 17:00:00
BATCH_00331,SKU_0003,177,2023-01-14 18:00:00,2023-04-08 18:00:00
BATCH_00332,SKU_0022,76,2023-01-14 19:00:00,2023-12-29 19:00:00
BATCH_00333,SKU_0121,51,2023-01-14 20:00:00,2023-04-09 20:00:00
BATCH_00334,SKU_0283,114,2023-01-14 21:00:00,2023-09-04 21:00:00
BATCH_00335,SKU_0190,192,2023-01-14 22:00:00,2023-07-02 22:00:00
BATCH_00336,SKU_0183,10,2023-01-14 23:00:00,2024-01-02 23:00:00
BATCH_00337,SKU_0079,52,2023-01-15 00:00:00,2023-03-03 00:00:00
BATCH_00338,SKU_0320,211,2023-01-15 01:00:00,2023-03-04 01:00:00
BATCH_00339,SKU_0142,72,2023-01-15 02:00:00,2023-04-28 02:00:00
BATCH_00340,SKU_0266,148,2023-01-15 03:00:00,2023-04-07 03:00:00
BATCH_00341,SKU_0185,200,2023-01-15 04:00:00,2023-06-13 04:00:00
BATCH_00342,SKU_0326,214,2023-01-15 05:00:00,2023-04-29 05:00:00
BATCH_00343,SKU_0316,163,2023-01-15 06:00:00,2023-08-26 06:00:00
BATCH_00344,SKU_0348,282,2023-01-15 07:00:00,2023-05-24 07:00:00
BATCH_00345,SKU_0352,184,2023-01-15 08:00:00,2023-06-02 08:00:00
BATCH_00346,SKU_0079,52,2023-01-15 09:00:00,2023-07-12 09:00:00
BATCH_00347,SKU_0213,108,2023-01-15 10:00:00,2023-09-03 10:00:00
BATCH_00348,SKU_0165,134,2023-01-15 11:00:00,2024-01-07 11:00:00
BATCH_00349,SKU_0379,46,2023-01-15 12:00:00,2023-12-07 12:00:00
BATCH_00350,SKU_0080,192,2023-01-15 13:00:00,2023-08-05 13:00:00
BATCH_00351,SKU_0026,32,2023-01-15 14:00:00,2023-08-10 14:00:00
BATCH_00352,SKU_0262,278,2023-01-15 15:00:00,2023-08-27 15:00:00
BATCH_00353,SKU_0110,104,2023-01-15 16:00:00,2023-12-12 16:00:00
BATCH_00354,SKU_0398,233,2023-01-15 17:00:00,2023-10-18 17:00:00
BATCH_00355,SKU_0183,109,2023-01-15 18:00:00,2024-01-08 18:00:00
BATCH_00356,SKU_0150,120,2023-01-15 19:00:00,2023-05-18 19:00:00
BATCH_00357,SKU_0288,14,2023-01-15 20:00:00,2023-05-16 20:00:00
BATCH_00358,SKU_0256,52,2023-01-15 21:00:00,2023-10-10 21:00:00
BATCH_00359,SKU_0117,239,2023-01-15 22:00:00,2023-07-03 22:00:00
BATCH_00360,SKU_0134,168,2023-01-15 23:00:00,2023-04-11 23:00:00
BATCH_00361,SKU_0028,105,2023-01-16 00:00:00,2023-05-19 00:00:00
BATCH_00362,SKU_0382,211,2023-01-16 01:00:00,2023-02-20 01:00:00
BATCH_00363,SKU_0185,18,2023-01-16 02:00:00,2024-01-06 02:00:00
BATCH_00364,SKU_0163,277,2023-01-16 03:00:00,2023-12-20 03:00:00
BATCH_00365,SKU_0030,20,2023-01-16 04:00:00,2023-05-27 04:00:00
BATCH_00366,SKU_0224,146,2023-01-16 05:00:00,2023-07-26 05:00:00
BATCH_00367,SKU_0400,160,2023-01-16 06:00:00,2023-06-22 06:00:00
BATCH_00368,SKU_0182,195,2023-01-16 07:00:00,2023-03-10 07:00:00
BATCH_00369,SKU_0172,37,2023-01-16 08:00:00,2023-04-14 08:00:00
BATCH_00370,SKU_0079,31,2023-01-16 09:00:00,2023-03-02 09:00:00
BATCH_00371,SKU_0375,158,2023-01-16 10:00:00,2023-06-13 10:00:00
BATCH_00372,SKU_0283,263,2023-01-16 11:00:00,2023-08-18 11:00:00
BATCH_00373,SKU_0376,116,2023-01-16 12:00:00,2023-05-04 12:00:00
BATCH_00374,SKU_0179,201,2023-01-16 13:00:00,2023-08-26 13:00:00
BATCH_00375,SKU_0063,164,2023-01-16 14:00:00,2024-01-14 14:00:00
BATCH_00376,SKU_0359,29,2023-01-16 15:00:00,2023-06-17 15:00:00
BATCH_00377,SKU_0236,63,2023-01-16 16:00:00,2023-04-26 16:00:00
BATCH_00378,SKU_0298,38,2023-01-16 17:00:00,2023-06-16 17:00:00
BATCH_00379,SKU_0285,165,2023-01-16 18:00:00,2023-08-13 18:00:00
BATCH_00380,SKU_0214,139,2023-01-16 19:00:00,2023-03-25 19:00:00
BATCH_00381,SKU_0216,222,2023-01-16 20:00:00,2023-07-08 20:00:00
BATCH_00382,SKU_0093,109,2023-01-16 21:00:00,2023-12-05 21:00:00
BATCH_00383,SKU_0038,293,2023-01-16 22:00:00,2023-02-22 22:00:00
BATCH_00384,SKU_0242,246,2023-01-16 23:00:00,2023-12-10 23:00:00
BATCH_00385,SKU_0148,259,2023-01-17 00:00:00,2024-01-15 00:00:00
BATCH_00386,SKU_0264,119,2023-01-17 01:00:00,2023-03-08 01:00:00
BATCH_00387,SKU_0184,164,2023-01-17 02:00:00,2023-10-26 02:00:00
BATCH_00388,SKU_0249,291,2023-01-17 03:00:00,2023-11-04 03:00:00
BATCH_00389,SKU_0308,70,2023-01-17 04:00:00,2023-07-05 04:00:00
BATCH_00390,SKU_0009,145,2023-01-17 05:00:00,2023-11-04 05:00:00
BATCH_00391,SKU_0239,165,2023-01-17 06:00:00,2023-06-23 06:00:00
BATCH_00392,SKU_0346,168,2023-01-17 07:00:00,2023-10-25 07:00:00
BATCH_00393,SKU_0119,44,2023-01-17 08:00:00,2023-09-19 08:00:00
BATCH_00394,SKU_0059,19,2023-01-17 09:00:00,2023-12-17 09:00:00
BATCH_00395,SKU_0037,120,2023-01-17 10:00:00,2023-07-17 10:00:00
BATCH_00396,SKU_0393,236,2023-01-17 11:00:00,2023-06-26 11:00:00
BATCH_00397,SKU_0233,257,2023-01-17 12:00:00,2023-09-29 12:00:00
BATCH_00398,SKU_0154,49,2023-01-17 13:00:00,2023-11-26 13:00:00
BATCH_00399,SKU_0298,94,2023-01-17 14:00:00,2023-06-23 14:00:00
BATCH_00400,SKU_0182,67,2023-01-17 15:00:00,2023-06-02 15:00:00
BATCH_00401,SKU_0248,134,2023-01-17 16:00:00,2023-12-22 16:00:00
BATCH_00402,SKU_0217,270,2023-01-17 17:00:00,2023-07-18 17:00:00
BATCH_00403,SKU_0079,281,2023-01-17 18:00:00,2023-09-23 18:00:00
BATCH_00404,SKU_0132,194,2023-01-17 19:00:00,2023-09-30 19:00:00
BATCH_00405,SKU_0298,103,2023-01-17 20:00:00,2023-03-20 20:00:00
BATCH_00406,SKU_0042,46,2023-01-17 21:00:00,2023-02-18 21:00:00
BATCH_00407,SKU_0097,264,2023-01-17 22:00:00,2023-05-01 22:00:00
BATCH_00408,SKU_0233,171,2023-01-17 23:00:00,2023-10-04 23:00:00
BATCH_00409,SKU_0277,84,2023-01-18 00:00:00,2023-05-21 00:00:00
BATCH_00410,SKU_0208,60,2023-01-18 01:00:00,2023-07-24 01:00:00
BATCH_00411,SKU_0125,83,2023-01-18 02:00:00,2023-07-20 02:00:00
BATCH_00412,SKU_0200,256,2023-01-18 03:00:00,2023-02-24 03:00:00
BATCH_00413,SKU_0056,154,2023-01-18 04:00:00,2023-03-12 04:00:00
BATCH_00414,SKU_0293,128,2023-01-18 05:00:00,2023-05-03 05:00:00
BATCH_00415,SKU_0283,78,2023-01-18 06:00:00,2023-04-23 06:00:00
BATCH_00416,SKU_0087,202,2023-01-18 07:00:00,2023-07-01 07:00:00
BATCH_00417,SKU_0258,66,2023-01-18 08:00:00,2023-05-10 08:00:00
BATCH_00418,SKU_0222,173,2023-01-18 09:00:00,2023-06-17 09:00:00
BATCH_00419,SKU_0117,83,2023-01-18 10:00:00,2023-07-24 10:00:00
BATCH_00420,SKU_0029,176,2023-01-18 11:00:00,2023-10-04 11:00:00
BATCH_00421,SKU_0030,155,2023-01-18 12:00:00,2023-11-12 12:00:00
BATCH_00422,SKU_0088,271,2023-01-18 13:00:00,2023-08-15 13:00:00
BATCH_00423,SKU_0007,107,2023-01-18 14:00:00,2023-05-06 14:00:00
BATCH_00424,SKU_0159,172,2023-01-18 15:00:00,2023-11-11 15:00:00
BATCH_00425,SKU_0168,143,2023-01-18 16:00:00,2023-02-18 16:00:00
BATCH_00426,SKU_0080,288,2023-01-18 17:00:00,2023-04-05 17:00:00
BATCH_00427,SKU_0255,264,2023-01-18 18:00:00,2023-11-14 18:00:00
BATCH_00428,SKU_0203,109,2023-01-18 19:00:00,2023-09-02 19:00:00
BATCH_00429,SKU_0128,73,2023-01-18 20:00:00,2023-12-05 20:00:00
BATCH_00430,SKU_0189,22,2023-01-18 21:00:00,2023-07-24 21:00:00
BATCH_00431,SKU_0249,142,2023-01-18 22:00:00,2023-07-27 22:00:00
BATCH_00432,SKU_0196,196,2023-01-18 23:00:00,2023-05-16 23:00:00
BATCH_00433,SKU_0197,15,2023-01-19 00:00:00,2023-02-22 00:00:00
BATCH_00434,SKU_0166,80,2023-01-19 01:00:00,2023-04-30 01:00:00
BATCH_00435,SKU_0120,229,2023-01-19 02:00:00,2023-08-04 02:00:00
BATCH_00436,SKU_0152,58,2023-01-19 03:00:00,2023-08-06 03:00:00
BATCH_00437,SKU_0203,180,2023-01-19 04:00:00,2023-09-19 04:00:00
BATCH_00438,SKU_0074,208,2023-01-19 05:00:00,2023-06-05 05:00:00
BATCH_00439,SKU_0224,31,2023-01-19 06:00:00,2023-10-22 06:00:00
BATCH_00440,SKU_0221,87,2023-01-19 07:00:00,2023-03-08 07:00:00
BATCH_00441,SKU_0031,147,2023-01-19 08:00:00,2023-04-02 08:00:00
BATCH_00442,SKU_0141,196,2023-01-19 09:00:00,2023-04-18 09:00:00
BATCH_00443,SKU_0200,36,2023-01-19 10:00:00,2023-11-18 10:00:00
BATCH_00444,SKU_0086,139,2023-01-19 11:00:00,2023-04-16 11:00:00
BATCH_00445,SKU_0074,193,2023-01-19 12:00:00,2023-04-23 12:00:00
BATCH_00446,SKU_0372,294,2023-01-19 13:00:00,2023-03-15 13:00:00
BATCH_00447,SKU_0207,130,2023-01-19 14:00:00,2023-02-19 14:00:00
BATCH_00448,SKU_0047,207,2023-01-19 15:00:00,2024-01-12 15:00:00
BATCH_00449,SKU_0127,129,2023-01-19 16:00:00,2023-11-26 16:00:00
BATCH_00450,SKU_0297,293,2023-01-19 17:00:00,2023-06-15 17:00:00
BATCH_00451,SKU_0047,299,2023-01-19 18:00:00,2023-10-24 18:00:00
BATCH_00452,SKU_0386,264,2023-01-19 19:00:00,2023-05-29 19:00:00
BATCH_00453,SKU_0268,261,2023-01-19 20:00:00,2023-03-13 20:00:00
BATCH_00454,SKU_0136,145,2023-01-19 21:00:00,2023-12-17 21:00:00
BATCH_00455,SKU_0244,19,2023-01-19 22:00:00,2023-10-17 22:00:00
BATCH_00456,SKU_0178,169,2023-01-19 23:00:00,2023-05-10 23:00:00
BATCH_00457,SKU_0215,81,2023-01-20 00:00:00,2023-04-29 00:00:00
BATCH_00458,SKU_0287,83,2023-01-20 01:00:00,2023-03-01 01:00:00
BATCH_00459,SKU_0179,155,2023-01-20 02:00:00,2023-04-15 02:00:00
BATCH_00460,SKU_0091,49,2023-01-20 03:00:00,2023-11-16 03:00:00
BATCH_00461,SKU_0022,59,2023-01-20 04:00:00,2023-07-10 04:00:00
BATCH_00462,SKU_0207,72,2023-01-20 05:00:00,2023-04-07 05:00:00
BATCH_00463,SKU_0118,23,2023-01-20 06:00:00,2023-03-02 06:00:00
BATCH_00464,SKU_0153,164,2023-01-20 07:00:00,2023-06-17 07:00:00
BATCH_00465,SKU_0153,54,2023-01-20 08:00:00,2023-06-09 08:00:00
BATCH_00466,SKU_0291,201,2023-01-20 09:00:00,2023-09-10 09:00:00
BATCH_00467,SKU_0036,267,2023-01-20 10:00:00,2023-06-01 10:00:00
BATCH_00468,SKU_0167,287,2023-01-20 11:00:00,2023-11-10 11:00:00
BATCH_00469,SKU_0127,141,2023-01-20 12:00:00,2023-02-27 12:00:00
BATCH_00470,SKU_0165,117,2023-01-20 13:00:00,2023-06-23 13:00:00
BATCH_00471,SKU_0398,12,2023-01-20 14:00:00,2023-10-15 14:00:00
BATCH_00472,SKU_0004,55,2023-01-20 15:00:00,2023-09-30 15:00:00
BATCH_00473,SKU_0223,211,2023-01-20 16:00:00,2023-06-09 16:00:00
BATCH_00474,SKU_0117,120,2023-01-20 17:00:00,2023-12-18 17:00:00
BATCH_00475,SKU_0389,32,2023-01-20 18:00:00,2023-03-04 18:00:00
BATCH_00476,SKU_0021,140,2023-01-20 19:00:00,2023-08-12 19:00:00
BATCH_00477,SKU_0005,259,2023-01-20 20:00:00,2023-10-20 20:00:00
BATCH_00478,SKU_0009,58,2023-01-20 21:00:00,2023-10-27 21:00:00
BATCH_00479,SKU_0333,253,2023-01-20 22:00:00,2023-04-21 22:00:00
BATCH_00480,SKU_0065,98,2023-01-20 23:00:00,2023-12-16 23:00:00
BATCH_00481,SKU_0313,252,2023-01-21 00:00:00,2023-12-05 00:00:00
BATCH_00482,SKU_0301,191,2023-01-21 01:00:00,2023-03-21 01:00:00
BATCH_00483,SKU_0383,16,2023-01-21 02:00:00,2023-06-18 02:00:00
BATCH_00484,SKU_0242,134,2023-01-21 03:00:00,2023-12-07 03:00:00
BATCH_00485,SKU_0378,162,2023-01-21 04:00:00,2023-12-11 04:00:00
BATCH_00486,SKU_0299,37,2023-01-21 05:00:00,2023-03-18 05:00:00
BATCH_00487,SKU_0316,65,2023-01-21 06:00:00,2023-04-25 06:00:00
BATCH_00488,SKU_0377,222,2023-01-21 07:00:00,2023-06-23 07:00:00
BATCH_00489,SKU_0311,72,2023-01-21 08:00:00,2023-06-29 08:00:00
BATCH_00490,SKU_0251,44,2023-01-21 09:00:00,2023-04-18 09:00:00
BATCH_00491,SKU_0099,159,2023-01-21 10:00:00,2023-07-11 10:00:00
BATCH_00492,SKU_0334,69,2023-01-21 11:00:00,2023-06-11 11:00:00
BATCH_00493,SKU_0258,184,2023-01-21 12:00:00,2023-05-04 12:00:00
BATCH_00494,SKU_0113,182,2023-01-21 13:00:00,2024-01-10 13:00:00
BATCH_00495,SKU_0187,198,2023-01-21 14:00:00,2023-05-14 14:00:00
BATCH_00496,SKU_0213,234,2023-01-21 15:00:00,2024-01-14 15:00:00
BATCH_00497,SKU_0071,218,2023-01-21 16:00:00,2023-07-08 16:00:00
BATCH_00498,SKU_0192,56,2023-01-21 17:00:00,2023-09-01 17:00:00
BATCH_00499,SKU_0334,260,2023-01-21 18:00:00,2023-03-05 18:00:00
BATCH_00500,SKU_0113,183,2023-01-21 19:00:00,2023-08-30 19:00:00
BATCH_00501,SKU_0183,101,2023-01-21 20:00:00,2023-03-29 20:00:00
BATCH_00502,SKU_0076,85,2023-01-21 21:00:00,2023-12-26 21:00:00
BATCH_00503,SKU_0376,111,2023-01-21 22:00:00,2023-06-04 22:00:00
BATCH_00504,SKU_0261,105,2023-01-21 23:00:00,2023-10-03 23:00:00
BATCH_00505,SKU_0398,114,2023-01-22 00:00:00,2023-09-15 00:00:00
BATCH_00506,SKU_0341,291,2023-01-22 01:00:00,2023-04-07 01:00:00
BATCH_00507,SKU_0090,45,2023-01-22 02:00:00,2023-07-24 02:00:00
BATCH_00508,SKU_0278,137,2023-01-22 03:00:00,2023-05-06 03:00:00
BATCH_00509,SKU_0362,272,2023-01-22 04:00:00,2023-06-29 04:00:00
BATCH_00510,SKU_0158,90,2023-01-22 05:00:00,2023-07-30 05:00:00
BATCH_00511,SKU_0033,214,2023-01-22 06:00:00,2023-11-07 06:00:00
BATCH_00512,SKU_0241,171,2023-01-22 07:00:00,2023-11-30 07:00:00
BATCH_00513,SKU_0273,32,2023-01-22 08:00:00,2023-08-29 08:00:00
BATCH_00514,SKU_0235,153,2023-01-22 09:00:00,2023-03-19 09:00:00
BATCH_00515,SKU_0265,102,2023-01-22 10:00:00,2023-04-26 10:00:00
BATCH_00516,SKU_0293,213,2023-01-22 11:00:00,2023-09-14 11:00:00
BATCH_00517,SKU_0311,88,2023-01-22 12:00:00,2024-01-03 12:00:00
BATCH_00518,SKU_0080,168,2023-01-22 13:00:00,2023-03-21 13:00:00
BATCH_00519,SKU_0075,44,2023-01-22 14:00:00,2023-12-29 14:00:00
BATCH_00520,SKU_0036,184,2023-01-22 15:00:00,2023-04-07 15:00:00
BATCH_00521,SKU_0146,36,2023-01-22 16:00:00,2023-04-10 16:00:00
BATCH_00522,SKU_0172,17,2023-01-22 17:00:00,2024-01-07 17:00:00
BATCH_00523,SKU_0029,127,2023-01-22 18:00:00,2023-08-03 18:00:00
BATCH_00524,SKU_0156,186,2023-01-22 19:00:00,2023-06-13 19:00:00
BATCH_00525,SKU_0314,154,2023-01-22 20:00:00,2023-07-05 20:00:00
BATCH_00526,SKU_0377,12,2023-01-22 21:00:00,2023-03-29 21:00:00
BATCH_00527,SKU_0119,115,2023-01-22 22:00:00,2023-05-02 22:00:00
BATCH_00528,SKU_0171,259,2023-01-22 23:00:00,2023-03-26 23:00:00
BATCH_00529,SKU_0210,145,2023-01-23 00:00:00,2023-04-28 00:00:00
BATCH_00530,SKU_0080,18,2023-01-23 01:00:00,2023-05-27 01:00:00
BATCH_00531,SKU_0185,175,2023-01-23 02:00:00,2023-07-17 02:00:00
BATCH_00532,SKU_0136,102,2023-01-23 03:00:00,2023-03-13 03:00:00
BATCH_00533,SKU_0386,205,2023-01-23 04:00:00,2023-05-02 04:00:00
BATCH_00534,SKU_0209,191,2023-01-23 05:00:00,2023-10-03 05:00:00
BATCH_00535,SKU_0308,277,2023-01-23 06:00:00,2023-11-13 06:00:00
BATCH_00536,SKU_0320,143,2023-01-23 07:00:00,2023-04-12 07:00:00
BATCH_00537,SKU_0207,107,2023-01-23 08:00:00,2023-04-17 08:00:00
BATCH_00538,SKU_0124,229,2023-01-23 09:00:00,2023-08-16 09:00:00
BATCH_00539,SKU_0190,247,2023-01-23 10:00:00,2023-06-28 10:00:00
BATCH_00540,SKU_0243,203,2023-01-23 11:00:00,2023-03-08 11:00:00
BATCH_00541,SKU_0382,202,2023-01-23 12:00:00,2023-08-17 12:00:00
BATCH_00542,SKU_0020,136,2023-01-23 13:00:00,2023-02-24 13:00:00
BATCH_00543,SKU_0356,10,2023-01-23 14:00:00,2023-04-16 14:00:00
BATCH_00544,SKU_0129,249,2023-01-23 15:00:00,2023-03-05 15:00:00
BATCH_00545,SKU_0179,161,2023-01-23 16:00:00,2023-09-10 16:00:00
BATCH_00546,SKU_0061,69,2023-01-23 17:00:00,2023-09-09 17:00:00
BATCH_00547,SKU_0354,75,2023-01-23 18:00:00,2023-12-30 18:00:00
BATCH_00548,SKU_0249,255,2023-01-23 19:00:00,2023-11-03 19:00:00
BATCH_00549,SKU_0353,99,2023-01-23 20:00:00,2023-12-18 20:00:00
BATCH_00550,SKU_0393,267,2023-01-23 21:00:00,2023-12-11 21:00:00
BATCH_00551,SKU_0325,182,2023-01-23 22:00:00,2023-10-23 22:00:00
BATCH_00552,SKU_0351,205,2023-01-23 23:00:00,2023-04-16 23:00:00
BATCH_00553,SKU_0318,209,2023-01-24 00:00:00,2023-10-07 00:00:00
BATCH_00554,SKU_0323,129,2023-01-24 01:00:00,2023-04-05 01:00:00
BATCH_00555,SKU_0129,278,2023-01-24 02:00:00,2024-01-07 02:00:00
BATCH_00556,SKU_0039,87,2023-01-24 03:00:00,2023-12-15 03:00:00
BATCH_00557,SKU_0335,109,2023-01-24 04:00:00,2023-12-04 04:00:00
BATCH_00558,SKU_0051,114,2023-01-24 05:00:00,2023-07-11 05:00:00
BATCH_00559,SKU_0030,203,2023-01-24 06:00:00,2023-10-08 06:00:00
BATCH_00560,SKU_0352,94,2023-01-24 07:00:00,2023-02-24 07:00:00
BATCH_00561,SKU_0094,128,2023-01-24 08:00:00,2023-06-12 08:00:00
BATCH_00562,SKU_0021,175,2023-01-24 09:00:00,2023-08-19 09:00:00
BATCH_00563,SKU_0199,184,2023-01-24 10:00:00,2024-01-14 10:00:00
BATCH_00564,SKU_0110,277,2023-01-24 11:00:00,2023-12-28 11:00:00
BATCH_00565,SKU_0123,244,2023-01-24 12:00:00,2023-09-01 12:00:00
BATCH_00566,SKU_0095,136,2023-01-24 13:00:00,2023-04-14 13:00:00
BATCH_00567,SKU_0231,213,2023-01-24 14:00:00,2023-04-21 14:00:00
BATCH_00568,SKU_0382,95,2023-01-24 15:00:00,2023-11-14 15:00:00
BATCH_00569,SKU_0303,15,2023-01-24 16:00:00,2023-10-12 16:00:00
BATCH_00570,SKU_0062,77,2023-01-24 17:00:00,2023-06-11 17:00:00
BATCH_00571,SKU_0099,48,2023-01-24 18:00:00,2023-03-02 18:00:00
BATCH_00572,SKU_0394,227,2023-01-24 19:00:00,2024-01-07 19:00:00
BATCH_00573,SKU_0085,133,2023-01-24 20:00:00,2023-04-01 20:00:00
BATCH_00574,SKU_0139,169,2023-01-24 21:00:00,2023-09-08 21:00:00
BATCH_00575,SKU_0231,18,2023-01-24 22:00:00,2023-09-28 22:00:00
BATCH_00576,SKU_0198,109,2023-01-24 23:00:00,2024-01-13 23:00:00
BATCH_00577,SKU_0334,256,2023-01-25 00:00:00,2023-08-01 00:00:00
BATCH_00578,SKU_0147,117,2023-01-25 01:00:00,2023-11-21 01:00:00
BATCH_00579,SKU_0090,253,2023-01-25 02:00:00,2023-10-20 02:00:00
BATCH_00580,SKU_0366,267,2023-01-25 03:00:00,2023-04-28 03:00:00
BATCH_00581,SKU_0043,220,2023-01-25 04:00:00,2023-07-01 04:00:00
BATCH_00582,SKU_0194,245,2023-01-25 05:00:00,2023-06-25 05:00:00
BATCH_00583,SKU_0031,290,2023-01-25 06:00:00,2023-12-12 06:00:00
BATCH_00584,SKU_0258,96,2023-01-25 07:00:00,2023-10-31 07:00:00
BATCH_00585,SKU_0214,79,2023-01-25 08:00:00,2023-12-29 08:00:00
BATCH_00586,SKU_0370,272,2023-01-25 09:00:00,2023-03-11 09:00:00
BATCH_00587,SKU_0369,293,2023-01-25 10:00:00,2023-09-10 10:00:00
BATCH_00588,SKU_0100,270,2023-01-25 11:00:00,2023-09-02 11:00:00
BATCH_00589,SKU_0250,148,2023-01-25 12:00:00,2023-08-06 12:00:00
BATCH_00590,SKU_0278,293,2023-01-25 13:00:00,2023-12-03 13:00:00
BATCH_00591,SKU_0344,136,2023-01-25 14:00:00,2023-12-28 14:00:00
BATCH_00592,SKU_0152,150,2023-01-25 15:00:00,2023-04-24 15:00:00
BATCH_00593,SKU_0281,199,2023-01-25 16:00:00,2023-12-04 16:00:00
BATCH_00594,SKU_0193,190,2023-01-25 17:00:00,2023-08-10 17:00:00
BATCH_00595,SKU_0025,270,2023-01-25 18:00:00,2023-08-19 18:00:00
BATCH_00596,SKU_0398,17,2023-01-25 19:00:00,2023-05-05 19:00:00
BATCH_00597,SKU_0184,50,2023-01-25 20:00:00,2023-06-09 20:00:00
BATCH_00598,SKU_0054,222,2023-01-25 21:00:00,2023-04-25 21:00:00
BATCH_00599,SKU_0174,45,2023-01-25 22:00:00,2023-07-11 22:00:00
BATCH_00600,SKU_0231,132,2023-01-25 23:00:00,2023-04-23 23:00:00
BATCH_00601,SKU_0292,294,2023-01-26 00:00:00,2023-09-07 00:00:00
BATCH_00602,SKU_0282,293,2023-01-26 01:00:00,2023-08-03 01:00:00
BATCH_00603,SKU_0175,172,2023-01-26 02:00:00,2023-10-04 02:00:00
BATCH_00604,SKU_0182,142,2023-01-26 03:00:00,2023-10-11 03:00:00
BATCH_00605,SKU_0039,240,2023-01-26 04:00:00,2023-03-16 04:00:00
BATCH_00606,SKU_0036,245,2023-01-26 05:00:00,2024-01-13 05:00:00
BATCH_00607,SKU_0223,280,2023-01-26 06:00:00,2023-03-25 06:00:00
BATCH_00608,SKU_0054,83,2023-01-26 07:00:00,2023-04-30 07:00:00
BATCH_00609,SKU_0101,249,2023-01-26 08:00:00,2023-03-01 08:00:00
BATCH_00610,SKU_0325,170,2023-01-26 09:00:00,2023-06-16 09:00:00
BATCH_00611,SKU_0017,47,2023-01-26 10:00:00,2023-03-10 10:00:00
BATCH_00612,SKU_0354,174,2023-01-26 11:00:00,2023-10-06 11:00:00
BATCH_00613,SKU_0005,79,2023-01-26 12:00:00,2023-06-25 12:00:00
BATCH_00614,SKU_0384,273,2023-01-26 13:00:00,2023-08-16 13:00:00
BATCH_00615,SKU_0361,271,2023-01-26 14:00:00,2023-04-12 14:00:00
BATCH_00616,SKU_0102,259,2023-01-26 15:00:00,2024-01-08 15:00:00
BATCH_00617,SKU_0292,246,2023-01-26 16:00:00,2023-06-23 16:00:00
BATCH_00618,SKU_0284,247,2023-01-26 17:00:00,2023-10-15 17:00:00
BATCH_00619,SKU_0236,212,2023-01-26 18:00:00,2023-11-15 18:00:00
BATCH_00620,SKU_0017,281,2023-01-26 19:00:00,2023-09-13 19:00:00
BATCH_00621,SKU_0165,68,2023-01-26 20:00:00,2023-12-05 20:00:00
BATCH_00622,SKU_0240,55,2023-01-26 21:00:00,2023-06-18 21:00:00
BATCH_00623,SKU_0192,160,2023-01-26 22:00:00,2023-03-16 22:00:00
BATCH_00624,SKU_0341,238,2023-01-26 23:00:00,2023-04-14 23:00:00
BATCH_00625,SKU_0318,176,2023-01-27 00:00:00,2023-08-02 00:00:00
BATCH_00626,SKU_0300,190,2023-01-27 01:00:00,2023-12-31 01:00:00
BATCH_00627,SKU_0369,68,2023-01-27 02:00:00,2023-12-22 02:00:00
BATCH_00628,SKU_0333,125,2023-01-27 03:00:00,2023-04-02 03:00:00
BATCH_00629,SKU_0049,273,2023-01-27 04:00:00,2024-01-13 04:00:00
BATCH_00630,SKU_0136,149,2023-01-27 05:00:00,2023-03-26 05:00:00
BATCH_00631,SKU_0020,99,2023-01-27 06:00:00,2024-01-21 06:00:00
BATCH_00632,SKU_0113,152,2023-01-27 07:00:00,2023-04-01 07:00:00
BATCH_00633,SKU_0308,71,2023-01-27 08:00:00,2023-06-05 08:00:00
BATCH_00634,SKU_0065,170,2023-01-27 09:00:00,2023-07-24 09:00:00
BATCH_00635,SKU_0019,99,2023-01-27 10:00:00,2023-12-13 10:00:00
BATCH_00636,SKU_0056,256,2023-01-27 11:00:00,2023-04-07 11:00:00
BATCH_00637,SKU_0095,244,2023-01-27 12:00:00,2023-12-03 12:00:00
BATCH_00638,SKU_0151,76,2023-01-27 13:00:00,2024-01-25 13:00:00
BATCH_00639,SKU_0128,59,2023-01-27 14:00:00,2023-06-05 14:00:00
BATCH_00640,SKU_0090,219,2023-01-27 15:00:00,2023-12-04 15:00:00
BATCH_00641,SKU_0226,188,2023-01-27 16:00:00,2023-10-11 16:00:00
BATCH_00642,SKU_0238,203,2023-01-27 17:00:00,2023-03-01 17:00:00
BATCH_00643,SKU_0010,90,2023-01-27 18:00:00,2023-05-29 18:00:00
BATCH_00644,SKU_0032,187,2023-01-27 19:00:00,2023-04-16 19:00:00
BATCH_00645,SKU_0169,118,2023-01-27 20:00:00,2023-03-14 20:00:00
BATCH_00646,SKU_0147,248,2023-01-27 21:00:00,2023-05-15 21:00:00
BATCH_00647,SKU_0190,145,2023-01-27 22:00:00,2024-01-23 22:00:00
